Rule   (Support, Confidence) 
Gene YGL117W high,Gene YJR109C high -> Gene YOL058W high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YOL058W high -> Gene YJR109C high  (15.6667%, 90.3846%)
Gene YJR109C high,Gene YOL058W high -> Gene YGL117W high  (15.6667%, 94%)
Gene YGL117W high,Gene YER069W high -> Gene YIR034C high  (15.6667%, 90.3846%)
Gene YGL117W high,Gene YIR034C high -> Gene YER069W high  (15.6667%, 87.037%)
Gene YER069W high,Gene YIR034C high -> Gene YGL117W high  (15.6667%, 100%)
Gene YBR147W high -> Gene YGL117W high,Gene YMR096W high  (15.6667%, 81.0345%)
Gene YGL117W high,Gene YBR147W high -> Gene YMR096W high  (15.6667%, 97.9167%)
Gene YBR147W high,Gene YMR096W high -> Gene YGL117W high  (15.6667%, 87.037%)
Gene YMR097C high -> Gene YGL117W high,Gene YMR094W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene YMR097C high -> Gene YMR094W high  (15.6667%, 100%)
Gene YGL117W high,Gene YMR094W high -> Gene YMR097C high  (15.6667%, 81.0345%)
Gene YMR097C high,Gene YMR094W high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YMR097C high -> Gene YGL117W high,Gene YMR096W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene YMR097C high -> Gene YMR096W high  (15.6667%, 100%)
Gene YMR097C high,Gene YMR096W high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene YMR094W high -> Gene YJR025C high  (15.6667%, 81.0345%)
Gene YGL117W high,Gene YJR025C high -> Gene YMR094W high  (15.6667%, 95.9184%)
Gene YMR094W high,Gene YJR025C high -> Gene YGL117W high  (15.6667%, 88.6792%)
Gene YGL117W high,Gene YMR094W high -> Gene YOL058W high  (15.6667%, 81.0345%)
Gene YGL117W high,Gene YOL058W high -> Gene YMR094W high  (15.6667%, 90.3846%)
Gene YMR094W high,Gene YOL058W high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene YPL033C high -> Gene YMR096W high  (15.6667%, 100%)
Gene YGL117W high,Gene YIR034C high -> Gene YBR047W high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YBR047W high -> Gene YIR034C high  (15.6667%, 87.037%)
Gene YIR034C high,Gene YBR047W high -> Gene YGL117W high  (15.6667%, 95.9184%)
Gene YGL117W high,Gene YIR034C high -> Gene YHR029C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YHR029C high -> Gene YIR034C high  (15.6667%, 88.6792%)
Gene YIR034C high,Gene YHR029C high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene YIR034C high -> Gene YOL118C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YOL118C high -> Gene YIR034C high  (15.6667%, 90.3846%)
Gene YIR034C high,Gene YOL118C high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YGL117W high,Gene YIR034C high -> Gene YOL058W high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YOL058W high -> Gene YIR034C high  (15.6667%, 90.3846%)
Gene YIR034C high,Gene YOL058W high -> Gene YGL117W high  (15.6667%, 97.9167%)
Gene YGL117W high,Gene YBR047W high -> Gene YHR029C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YHR029C high -> Gene YBR047W high  (15.6667%, 88.6792%)
Gene YBR047W high,Gene YHR029C high -> Gene YGL117W high  (15.6667%, 94%)
Gene YGL117W high,Gene YBR047W high -> Gene YJR025C high  (15.6667%, 87.037%)
Gene YGL117W high,Gene YJR025C high -> Gene YBR047W high  (15.6667%, 95.9184%)
Gene YBR047W high,Gene YJR025C high -> Gene YGL117W high  (15.6667%, 92.1569%)
Gene YHR018C high -> Gene YMR095C high,Gene YIR034C high  (15.6667%, 88.6792%)
Gene YHR018C high,Gene YMR095C high -> Gene YIR034C high  (15.6667%, 92.1569%)
Gene YHR018C high,Gene YIR034C high -> Gene YMR095C high  (15.6667%, 97.9167%)
Gene YMR095C high,Gene YIR034C high -> Gene YHR018C high  (15.6667%, 82.4561%)
Gene YHR018C high -> Gene YMR095C high,Gene YOL058W high  (15.6667%, 88.6792%)
Gene YHR018C high,Gene YMR095C high -> Gene YOL058W high  (15.6667%, 92.1569%)
Gene YHR018C high,Gene YOL058W high -> Gene YMR095C high  (15.6667%, 100%)
Gene YMR095C high,Gene YOL058W high -> Gene YHR018C high  (15.6667%, 88.6792%)
Gene YHR018C high -> Gene YJR109C high,Gene YIR034C high  (15.6667%, 88.6792%)
Gene YHR018C high,Gene YJR109C high -> Gene YIR034C high  (15.6667%, 94%)
Gene YHR018C high,Gene YIR034C high -> Gene YJR109C high  (15.6667%, 97.9167%)
Gene YJR109C high,Gene YIR034C high -> Gene YHR018C high  (15.6667%, 90.3846%)
Gene YHR018C high -> Gene YIR034C high,Gene YMR096W high  (15.6667%, 88.6792%)
Gene YHR018C high,Gene YIR034C high -> Gene YMR096W high  (15.6667%, 97.9167%)
Gene YHR018C high,Gene YMR096W high -> Gene YIR034C high  (15.6667%, 92.1569%)
Gene YIR034C high,Gene YMR096W high -> Gene YHR018C high  (15.6667%, 82.4561%)
Gene YHR018C high -> Gene YMR096W high,Gene YOL058W high  (15.6667%, 88.6792%)
Gene YHR018C high,Gene YMR096W high -> Gene YOL058W high  (15.6667%, 92.1569%)
Gene YHR018C high,Gene YOL058W high -> Gene YMR096W high  (15.6667%, 100%)
Gene YMR096W high,Gene YOL058W high -> Gene YHR018C high  (15.6667%, 85.4545%)
Gene YKL218C high,Gene YER175C high -> Gene YMR095C high  (15.6667%, 94%)
Gene YKL218C high,Gene YMR095C high -> Gene YER175C high  (15.6667%, 87.037%)
Gene YKL218C high,Gene YMR095C high -> Gene YOL118C high  (15.6667%, 87.037%)
Gene YKL218C high,Gene YOL118C high -> Gene YMR095C high  (15.6667%, 100%)
Gene YBR105C high -> Gene YMR096W high  (15.3333%, 88.4615%)
Gene YJR130C high -> Gene YGL117W high  (15.3333%, 97.8723%)
Gene YOL119C high -> Gene YGL117W high  (15.3333%, 88.4615%)
Gene YHR018C high -> Gene YIL116W high  (15.3333%, 86.7925%)
Gene YIL116W high -> Gene YHR018C high  (15.3333%, 83.6364%)
Gene YBR256C high -> Gene YJR109C high  (15.3333%, 83.6364%)
Gene YBR256C high -> Gene YIR034C high  (15.3333%, 83.6364%)
Gene YBR256C high -> Gene YHR029C high  (15.3333%, 83.6364%)
Gene YPL250C high -> Gene YMR095C high  (15.3333%, 86.7925%)
Gene YCL030C high -> Gene YMR095C high  (15.3333%, 95.8333%)
Gene YMR062C high -> Gene YJR109C high  (15.3333%, 80.7018%)
Gene YOR289W high -> Gene YFL014W high  (15.3333%, 83.6364%)
Gene YPL250C high -> Gene YMR094W high  (15.3333%, 86.7925%)
Gene YML116W high -> Gene YMR094W high  (15.3333%, 85.1852%)
Gene YOL119C high -> Gene YMR094W high  (15.3333%, 88.4615%)
Gene YML116W high -> Gene YBR047W high  (15.3333%, 85.1852%)
Gene YJR130C high -> Gene YMR096W high  (15.3333%, 97.8723%)
Gene YCL030C high -> Gene YMR096W high  (15.3333%, 95.8333%)
Gene YHR018C high -> Gene YGL117W high,Gene YIR034C high  (15.3333%, 86.7925%)
Gene YGL117W high,Gene YHR018C high -> Gene YIR034C high  (15.3333%, 95.8333%)
Gene YGL117W high,Gene YIR034C high -> Gene YHR018C high  (15.3333%, 85.1852%)
Gene YHR018C high,Gene YIR034C high -> Gene YGL117W high  (15.3333%, 95.8333%)
Gene YIL116W high -> Gene YGL117W high,Gene YMR095C high  (15.3333%, 83.6364%)
Gene YGL117W high,Gene YIL116W high -> Gene YMR095C high  (15.3333%, 97.8723%)
Gene YIL116W high,Gene YMR095C high -> Gene YGL117W high  (15.3333%, 93.8776%)
Gene YGL117W high,Gene YOL118C high -> Gene YER175C high  (15.3333%, 88.4615%)
Gene YER175C high,Gene YOL118C high -> Gene YGL117W high  (15.3333%, 95.8333%)
Gene YGL117W high,Gene YOL058W high -> Gene YER175C high  (15.3333%, 88.4615%)
Gene YER175C high,Gene YOL058W high -> Gene YGL117W high  (15.3333%, 93.8776%)
Gene YBR256C high -> Gene YGL117W high,Gene YMR095C high  (15.3333%, 83.6364%)
Gene YGL117W high,Gene YBR256C high -> Gene YMR095C high  (15.3333%, 97.8723%)
Gene YBR256C high,Gene YMR095C high -> Gene YGL117W high  (15.3333%, 97.8723%)
Gene YBR256C high -> Gene YGL117W high,Gene YBR047W high  (15.3333%, 83.6364%)
Gene YGL117W high,Gene YBR256C high -> Gene YBR047W high  (15.3333%, 97.8723%)
Gene YGL117W high,Gene YBR047W high -> Gene YBR256C high  (15.3333%, 85.1852%)
Gene YBR256C high,Gene YBR047W high -> Gene YGL117W high  (15.3333%, 93.8776%)
Gene YBR256C high -> Gene YGL117W high,Gene YOL118C high  (15.3333%, 83.6364%)
Gene YGL117W high,Gene YBR256C high -> Gene YOL118C high  (15.3333%, 97.8723%)
Gene YGL117W high,Gene YOL118C high -> Gene YBR256C high  (15.3333%, 88.4615%)
Gene YBR256C high,Gene YOL118C high -> Gene YGL117W high  (15.3333%, 92%)
Gene YMR097C high -> Gene YGL117W high,Gene YMR095C high  (15.3333%, 90.1961%)
Gene YGL117W high,Gene YMR097C high -> Gene YMR095C high  (15.3333%, 97.8723%)
Gene YMR095C high,Gene YMR097C high -> Gene YGL117W high  (15.3333%, 92%)
Gene YGL117W high,Gene YHR071W high -> Gene YER069W high  (15.3333%, 85.1852%)
Gene YGL117W high,Gene YER069W high -> Gene YHR071W high  (15.3333%, 88.4615%)
Gene YHR071W high,Gene YER069W high -> Gene YGL117W high  (15.3333%, 90.1961%)
Gene YGL117W high,Gene YJR109C high -> Gene YER069W high  (15.3333%, 85.1852%)
Gene YGL117W high,Gene YER069W high -> Gene YJR109C high  (15.3333%, 88.4615%)
Gene YJR109C high,Gene YER069W high -> Gene YGL117W high  (15.3333%, 95.8333%)
Gene YGL117W high,Gene YJR109C high -> Gene YJR025C high  (15.3333%, 85.1852%)
Gene YGL117W high,Gene YJR025C high -> Gene YJR109C high  (15.3333%, 93.8776%)
Gene YJR109C high,Gene YJR025C high -> Gene YGL117W high  (15.3333%, 93.8776%)
Gene YGL117W high,Gene YER069W high -> Gene YMR094W high  (15.3333%, 88.4615%)
Gene YER069W high,Gene YMR094W high -> Gene YGL117W high  (15.3333%, 93.8776%)
Gene YGL117W high,Gene YHR029C high -> Gene YJR025C high  (15.3333%, 86.7925%)
Gene YGL117W high,Gene YJR025C high -> Gene YHR029C high  (15.3333%, 93.8776%)
Gene YHR029C high,Gene YJR025C high -> Gene YGL117W high  (15.3333%, 95.8333%)
Gene YGL117W high,Gene YHR029C high -> Gene YOL118C high  (15.3333%, 86.7925%)
Gene YGL117W high,Gene YOL118C high -> Gene YHR029C high  (15.3333%, 88.4615%)
Gene YHR029C high,Gene YOL118C high -> Gene YGL117W high  (15.3333%, 95.8333%)
Gene YJR130C high -> Gene YGL117W high,Gene YMR096W high  (15.3333%, 97.8723%)
Gene YGL117W high,Gene YJR130C high -> Gene YMR096W high  (15.3333%, 100%)
Gene YMR096W high,Gene YJR130C high -> Gene YGL117W high  (15.3333%, 100%)
Gene YHR018C high -> Gene YMR095C high,Gene YHR071W high  (15.3333%, 86.7925%)
Gene YHR018C high,Gene YMR095C high -> Gene YHR071W high  (15.3333%, 90.1961%)
Gene YHR018C high,Gene YHR071W high -> Gene YMR095C high  (15.3333%, 95.8333%)
Gene YHR018C high -> Gene YHR071W high,Gene YMR096W high  (15.3333%, 86.7925%)
Gene YHR018C high,Gene YHR071W high -> Gene YMR096W high  (15.3333%, 95.8333%)
Gene YHR018C high,Gene YMR096W high -> Gene YHR071W high  (15.3333%, 90.1961%)
Gene YHR018C high -> Gene YJR109C high,Gene YMR094W high  (15.3333%, 86.7925%)
Gene YHR018C high,Gene YJR109C high -> Gene YMR094W high  (15.3333%, 92%)
Gene YHR018C high,Gene YMR094W high -> Gene YJR109C high  (15.3333%, 95.8333%)
Gene YJR109C high,Gene YMR094W high -> Gene YHR018C high  (15.3333%, 82.1429%)
Gene YKL218C high,Gene YER175C high -> Gene YHR029C high  (15.3333%, 92%)
Gene YKL218C high,Gene YHR029C high -> Gene YER175C high  (15.3333%, 88.4615%)
Gene YER175C high,Gene YHR029C high -> Gene YKL218C high  (15.3333%, 86.7925%)
Gene YKL218C high,Gene YMR095C high -> Gene YJR109C high  (15.3333%, 85.1852%)
Gene YKL218C high,Gene YJR109C high -> Gene YMR095C high  (15.3333%, 100%)
Gene YKL218C high,Gene YMR095C high -> Gene YIR034C high  (15.3333%, 85.1852%)
Gene YKL218C high,Gene YIR034C high -> Gene YMR095C high  (15.3333%, 95.8333%)
Gene YMR095C high,Gene YIR034C high -> Gene YKL218C high  (15.3333%, 80.7018%)
Gene YKL218C high,Gene YHR071W high -> Gene YMR096W high  (15.3333%, 93.8776%)
Gene YKL218C high,Gene YMR096W high -> Gene YHR071W high  (15.3333%, 82.1429%)
Gene YKL218C high,Gene YJR109C high -> Gene YMR096W high  (15.3333%, 100%)
Gene YKL218C high,Gene YMR096W high -> Gene YJR109C high  (15.3333%, 82.1429%)
Gene YPL250C high -> Gene YGL117W high  (15%, 84.9057%)
Gene YLR267W high -> Gene YGL117W high  (15%, 81.8182%)
Gene YHR018C high -> Gene YER175C high  (15%, 84.9057%)
Gene YHR018C high -> Gene YOL118C high  (15%, 84.9057%)
Gene YIL116W high -> Gene YKL218C high  (15%, 81.8182%)
Gene YIL116W high -> Gene YHR029C high  (15%, 81.8182%)
Gene YIL116W high -> Gene YOL058W high  (15%, 81.8182%)
Gene YBR256C high -> Gene YHR071W high  (15%, 81.8182%)
Gene YBR256C high -> Gene YJR025C high  (15%, 81.8182%)
Gene YMR271C high -> Gene YMR095C high  (15%, 91.8367%)
Gene YPL250C high -> Gene YOL058W high  (15%, 84.9057%)
Gene YOL119C high -> Gene YIR034C high  (15%, 86.5385%)
Gene YLR267W high -> Gene YBR047W high  (15%, 81.8182%)
Gene YGR239C high -> Gene YMR096W high  (15%, 88.2353%)
Gene YMR271C high -> Gene YMR096W high  (15%, 91.8367%)
Gene YNL036W high,Gene YMR094W high -> Gene YMR096W high  (15%, 100%)
Gene YNL036W high,Gene YMR096W high -> Gene YMR094W high  (15%, 83.3333%)
Gene YHR018C high -> Gene YGL117W high,Gene YMR094W high  (15%, 84.9057%)
Gene YGL117W high,Gene YHR018C high -> Gene YMR094W high  (15%, 93.75%)
Gene YHR018C high,Gene YMR094W high -> Gene YGL117W high  (15%, 93.75%)
Gene YHR018C high -> Gene YGL117W high,Gene YOL058W high  (15%, 84.9057%)
Gene YGL117W high,Gene YHR018C high -> Gene YOL058W high  (15%, 93.75%)
Gene YGL117W high,Gene YOL058W high -> Gene YHR018C high  (15%, 86.5385%)
Gene YHR018C high,Gene YOL058W high -> Gene YGL117W high  (15%, 95.7447%)
Gene YGL117W high,Gene YER069W high -> Gene YER175C high  (15%, 86.5385%)
Gene YER175C high,Gene YER069W high -> Gene YGL117W high  (15%, 93.75%)
Gene YBR256C high -> Gene YGL117W high,Gene YMR094W high  (15%, 81.8182%)
Gene YGL117W high,Gene YBR256C high -> Gene YMR094W high  (15%, 95.7447%)
Gene YBR256C high,Gene YMR094W high -> Gene YGL117W high  (15%, 95.7447%)
Gene YBR256C high -> Gene YGL117W high,Gene YHR029C high  (15%, 81.8182%)
Gene YGL117W high,Gene YBR256C high -> Gene YHR029C high  (15%, 95.7447%)
Gene YGL117W high,Gene YHR029C high -> Gene YBR256C high  (15%, 84.9057%)
Gene YBR256C high,Gene YHR029C high -> Gene YGL117W high  (15%, 97.8261%)
Gene YGL117W high,Gene YBR147W high -> Gene YMR095C high  (15%, 93.75%)
Gene YMR095C high,Gene YBR147W high -> Gene YGL117W high  (15%, 84.9057%)
Gene YGL117W high,Gene YPL033C high -> Gene YMR095C high  (15%, 95.7447%)
Gene YGL117W high,Gene YHR071W high -> Gene YJR109C high  (15%, 83.3333%)
Gene YGL117W high,Gene YJR109C high -> Gene YHR071W high  (15%, 83.3333%)
Gene YHR071W high,Gene YJR109C high -> Gene YGL117W high  (15%, 86.5385%)
Gene YGL117W high,Gene YHR071W high -> Gene YHR029C high  (15%, 83.3333%)
Gene YGL117W high,Gene YHR029C high -> Gene YHR071W high  (15%, 84.9057%)
Gene YHR071W high,Gene YHR029C high -> Gene YGL117W high  (15%, 91.8367%)
Gene YGL117W high,Gene YER069W high -> Gene YHR029C high  (15%, 86.5385%)
Gene YGL117W high,Gene YHR029C high -> Gene YER069W high  (15%, 84.9057%)
Gene YER069W high,Gene YHR029C high -> Gene YGL117W high  (15%, 97.8261%)
Gene YGL117W high,Gene YIL117C high -> Gene YMR096W high  (15%, 100%)
Gene YGL117W high,Gene YIR034C high -> Gene YJR025C high  (15%, 83.3333%)
Gene YGL117W high,Gene YJR025C high -> Gene YIR034C high  (15%, 91.8367%)
Gene YIR034C high,Gene YJR025C high -> Gene YGL117W high  (15%, 93.75%)
Gene YGL117W high,Gene YHR029C high -> Gene YOL058W high  (15%, 84.9057%)
Gene YGL117W high,Gene YOL058W high -> Gene YHR029C high  (15%, 86.5385%)
Gene YHR029C high,Gene YOL058W high -> Gene YGL117W high  (15%, 93.75%)
Gene YOL119C high -> Gene YGL117W high,Gene YMR096W high  (15%, 86.5385%)
Gene YGL117W high,Gene YOL119C high -> Gene YMR096W high  (15%, 97.8261%)
Gene YMR096W high,Gene YOL119C high -> Gene YGL117W high  (15%, 91.8367%)
Gene YLR267W high -> Gene YGL117W high,Gene YMR096W high  (15%, 81.8182%)
Gene YGL117W high,Gene YLR267W high -> Gene YMR096W high  (15%, 100%)
Gene YMR096W high,Gene YLR267W high -> Gene YGL117W high  (15%, 84.9057%)
Gene YHR018C high -> Gene YER175C high,Gene YMR095C high  (15%, 84.9057%)
Gene YHR018C high,Gene YER175C high -> Gene YMR095C high  (15%, 100%)
Gene YHR018C high,Gene YMR095C high -> Gene YER175C high  (15%, 88.2353%)
Gene YHR018C high -> Gene YER175C high,Gene YMR096W high  (15%, 84.9057%)
Gene YHR018C high,Gene YER175C high -> Gene YMR096W high  (15%, 100%)
Gene YHR018C high,Gene YMR096W high -> Gene YER175C high  (15%, 88.2353%)
Gene YHR018C high -> Gene YHR071W high,Gene YJR109C high  (15%, 84.9057%)
Gene YHR018C high,Gene YHR071W high -> Gene YJR109C high  (15%, 93.75%)
Gene YHR018C high,Gene YJR109C high -> Gene YHR071W high  (15%, 90%)
Gene YHR071W high,Gene YJR109C high -> Gene YHR018C high  (15%, 86.5385%)
Gene YHR018C high -> Gene YJR109C high,Gene YOL058W high  (15%, 84.9057%)
Gene YHR018C high,Gene YJR109C high -> Gene YOL058W high  (15%, 90%)
Gene YHR018C high,Gene YOL058W high -> Gene YJR109C high  (15%, 95.7447%)
Gene YJR109C high,Gene YOL058W high -> Gene YHR018C high  (15%, 90%)
Gene YHR018C high -> Gene YMR094W high,Gene YOL058W high  (15%, 84.9057%)
Gene YHR018C high,Gene YMR094W high -> Gene YOL058W high  (15%, 93.75%)
Gene YHR018C high,Gene YOL058W high -> Gene YMR094W high  (15%, 95.7447%)
Gene YMR094W high,Gene YOL058W high -> Gene YHR018C high  (15%, 88.2353%)
Gene YKL218C high,Gene YER175C high -> Gene YMR094W high  (15%, 90%)
Gene YKL218C high,Gene YMR094W high -> Gene YER175C high  (15%, 86.5385%)
Gene YKL218C high,Gene YJR109C high -> Gene YMR094W high  (15%, 97.8261%)
Gene YKL218C high,Gene YMR094W high -> Gene YJR109C high  (15%, 86.5385%)
Gene YJR109C high,Gene YMR094W high -> Gene YKL218C high  (15%, 80.3571%)
Gene YKL218C high,Gene YMR094W high -> Gene YOL118C high  (15%, 86.5385%)
Gene YKL218C high,Gene YOL118C high -> Gene YMR094W high  (15%, 95.7447%)
Gene YMR094W high,Gene YOL118C high -> Gene YKL218C high  (15%, 83.3333%)
Gene YPL135W high -> Gene YNL036W high  (14.6667%, 88%)
Gene YHR018C high -> Gene YER069W high  (14.6667%, 83.0189%)
Gene YHR018C high -> Gene YBR047W high  (14.6667%, 83.0189%)
Gene YHR018C high -> Gene YHR029C high  (14.6667%, 83.0189%)
Gene YML116W high -> Gene YER175C high  (14.6667%, 81.4815%)
Gene YJR130C high -> Gene YMR095C high  (14.6667%, 93.617%)
Gene YPL250C high -> Gene YHR071W high  (14.6667%, 83.0189%)
Gene YML116W high -> Gene YJR109C high  (14.6667%, 81.4815%)
Gene YMR097C high -> Gene YBR047W high  (14.6667%, 86.2745%)
Gene YMR097C high -> Gene YHR029C high  (14.6667%, 86.2745%)
Gene YMR271C high -> Gene YMR094W high  (14.6667%, 89.7959%)
Gene YML116W high -> Gene YIR034C high  (14.6667%, 81.4815%)
Gene YJR130C high -> Gene YBR047W high  (14.6667%, 93.617%)
Gene YOL119C high -> Gene YOL118C high  (14.6667%, 84.6154%)
Gene YGL117W high,Gene YKL218C high -> Gene YHR071W high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene YHR071W high -> Gene YKL218C high  (14.6667%, 81.4815%)
Gene YKL218C high,Gene YHR071W high -> Gene YGL117W high  (14.6667%, 89.7959%)
Gene YGL117W high,Gene YKL218C high -> Gene YJR109C high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene YJR109C high -> Gene YKL218C high  (14.6667%, 81.4815%)
Gene YKL218C high,Gene YJR109C high -> Gene YGL117W high  (14.6667%, 95.6522%)
Gene YGL117W high,Gene YKL218C high -> Gene YIR034C high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene YIR034C high -> Gene YKL218C high  (14.6667%, 81.4815%)
Gene YKL218C high,Gene YIR034C high -> Gene YGL117W high  (14.6667%, 91.6667%)
Gene YGL117W high,Gene YKL218C high -> Gene YBR047W high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene YBR047W high -> Gene YKL218C high  (14.6667%, 81.4815%)
Gene YKL218C high,Gene YBR047W high -> Gene YGL117W high  (14.6667%, 95.6522%)
Gene YGL117W high,Gene YKL218C high -> Gene YOL118C high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene YOL118C high -> Gene YKL218C high  (14.6667%, 84.6154%)
Gene YKL218C high,Gene YOL118C high -> Gene YGL117W high  (14.6667%, 93.617%)
Gene YGL117W high,Gene YIL116W high -> Gene YHR071W high  (14.6667%, 93.617%)
Gene YGL117W high,Gene YHR071W high -> Gene YIL116W high  (14.6667%, 81.4815%)
Gene YIL116W high,Gene YHR071W high -> Gene YGL117W high  (14.6667%, 89.7959%)
Gene YGL117W high,Gene YIL116W high -> Gene YJR109C high  (14.6667%, 93.617%)
Gene YGL117W high,Gene YJR109C high -> Gene YIL116W high  (14.6667%, 81.4815%)
Gene YIL116W high,Gene YJR109C high -> Gene YGL117W high  (14.6667%, 89.7959%)
Gene YGL117W high,Gene YIL116W high -> Gene YMR094W high  (14.6667%, 93.617%)
Gene YIL116W high,Gene YMR094W high -> Gene YGL117W high  (14.6667%, 93.617%)
Gene YGL117W high,Gene YIL116W high -> Gene YIR034C high  (14.6667%, 93.617%)
Gene YGL117W high,Gene YIR034C high -> Gene YIL116W high  (14.6667%, 81.4815%)
Gene YIL116W high,Gene YIR034C high -> Gene YGL117W high  (14.6667%, 93.617%)
Gene YGL117W high,Gene YIL116W high -> Gene YOL118C high  (14.6667%, 93.617%)
Gene YGL117W high,Gene YOL118C high -> Gene YIL116W high  (14.6667%, 84.6154%)
Gene YIL116W high,Gene YOL118C high -> Gene YGL117W high  (14.6667%, 89.7959%)
Gene YMR097C high -> Gene YGL117W high,Gene YER175C high  (14.6667%, 86.2745%)
Gene YGL117W high,Gene YMR097C high -> Gene YER175C high  (14.6667%, 93.617%)
Gene YER175C high,Gene YMR097C high -> Gene YGL117W high  (14.6667%, 93.617%)
Gene YPL250C high -> Gene YGL117W high,Gene YER175C high  (14.6667%, 83.0189%)
Gene YGL117W high,Gene YPL250C high -> Gene YER175C high  (14.6667%, 97.7778%)
Gene YER175C high,Gene YPL250C high -> Gene YGL117W high  (14.6667%, 91.6667%)
Gene YGL117W high,Gene YJR025C high -> Gene YER175C high  (14.6667%, 89.7959%)
